index,timestamp,node 100 chan 0,node 100 chan 1,node 100 chan 10,node 100 chan 2,node 100 chan 3,node 100 chan 4,node 100 chan 5,node 100 chan 6,node 100 chan 7,node 100 chan 8,node 100 chan 9,node 200 chan 0,node 300 chan 0,node 300 chan 1,node 300 chan 2,node 300 chan 3,node 300 chan 4,node 300 chan 5
1,2020-01-03 12:39:17.983,734.0,426.0,106.0,716.0,0.0,0.0,210.0,266.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0
2,2020-01-03 12:39:18.112,730.0,424.0,108.0,708.0,0.0,0.0,212.0,269.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0
3,2020-01-03 12:39:18.272,737.0,423.0,109.0,711.0,0.0,0.0,214.0,271.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
4,2020-01-03 12:39:18.284,747.0,423.0,114.0,715.0,0.0,0.0,205.0,270.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
5,2020-01-03 12:39:18.430,738.0,428.0,109.0,715.0,0.0,0.0,209.0,275.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
6,2020-01-03 12:39:18.512,738.0,423.0,109.0,693.0,0.0,0.0,204.0,267.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
7,2020-01-03 12:39:18.643,736.0,384.0,110.0,603.0,0.0,0.0,195.0,247.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
8,2020-01-03 12:39:18.757,707.0,315.0,107.0,472.0,0.0,0.0,171.0,207.0,0.0,0.0,235.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
9,2020-01-03 12:39:18.860,682.0,249.0,114.0,363.0,0.0,0.0,139.0,172.0,0.0,0.0,454.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
10,2020-01-03 12:39:18.979,686.0,204.0,112.0,286.0,0.0,0.0,114.0,140.0,0.0,0.0,582.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
11,2020-01-03 12:39:19.88,704.0,163.0,111.0,228.0,0.0,0.0,100.0,110.0,0.0,0.0,648.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
12,2020-01-03 12:39:19.204,717.0,134.0,119.0,186.0,0.0,0.0,77.0,90.0,0.0,0.0,689.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
13,2020-01-03 12:39:19.268,719.0,114.0,120.0,149.0,0.0,0.0,58.0,73.0,0.0,0.0,698.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
14,2020-01-03 12:39:19.400,719.0,98.0,117.0,125.0,0.0,0.0,44.0,59.0,0.0,0.0,709.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
15,2020-01-03 12:39:19.467,714.0,88.0,111.0,115.0,0.0,0.0,39.0,54.0,0.0,0.0,716.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0
